STATIONS_ID;MESS_DATUM;QN_6;  RS; RSF;SH_TAG;eor
        691;18930412;    5;   0.3;   1;   0;eor
        691;18930413;    5;   0.0;   0;   0;eor
        691;18930414;    5;   0.0;   0;   0;eor
        691;18930415;    5;   0.0;   0;   0;eor
        691;18930416;    5;   1.4;   1;   0;eor
        691;18930417;    5;   0.0;   0;   0;eor
        691;18930418;    5;   0.0;   0;   0;eor
        691;18930419;    5;   0.0;   0;   0;eor
        691;18930420;    5;   0.0;   0;   0;eor
        691;18930421;    5;   0.0;   0;   0;eor
        691;18930422;    5;   0.0;   0;   0;eor
        691;18930423;    5;   0.0;   0;   0;eor
        691;18930424;    5;   0.0;   0;   0;eor
        691;18930425;    5;   0.0;   0;   0;eor
        691;18930426;    5;   0.0;   1;   0;eor
        691;18930427;    5;   0.0;   1;   0;eor
        691;18930428;    5;   0.0;   0;   0;eor
        691;18930429;    5;   0.1;   1;   0;eor
        691;18930430;    5;   0.0;   1;   0;eor
        691;18930501;    5;   8.5;   1;   0;eor
        691;18930502;    5;   1.9;   1;   0;eor
        691;18930503;    5;   2.1;   1;   0;eor
        691;18930504;    5;   0.0;   0;   0;eor
        691;18930505;    5;   0.0;   0;   0;eor
        691;18930506;    5;   0.7;   1;   0;eor
        691;18930507;    5;   0.1;   1;   0;eor
        691;18930508;    5;   0.0;   0;   0;eor
        691;18930509;    5;   0.0;   0;   0;eor
        691;18930510;    5;   0.0;   0;   0;eor
        691;18930511;    5;   0.0;   0;   0;eor
        691;18930512;    5;   0.0;   0;   0;eor
        691;18930513;    5;   0.0;   0;   0;eor
        691;18930514;    5;   0.0;   0;   0;eor
        691;18930515;    5;   0.0;   0;   0;eor
        691;18930516;    5;   0.0;   1;   0;eor
        691;18930517;    5;   0.5;   1;   0;eor
        691;18930518;    5;   8.6;   1;   0;eor
        691;18930519;    5;   2.2;   1;   0;eor
        691;18930520;    5;  12.0;   1;   0;eor
        691;18930521;    5;   0.0;   0;   0;eor
        691;18930522;    5;   0.0;   0;   0;eor
        691;18930523;    5;   0.0;   0;   0;eor
        691;18930524;    5;   0.3;   1;   0;eor
        691;18930525;    5;   0.6;   1;   0;eor
        691;18930526;    5;   1.7;   1;   0;eor
        691;18930527;    5;   0.0;   1;   0;eor
        691;18930528;    5;   0.0;   1;   0;eor
        691;18930529;    5;   1.4;   1;   0;eor
        691;18930530;    5;   0.1;   1;   0;eor
        691;18930531;    5;   0.2;   1;   0;eor
        691;18930601;    5;   0.4;   1;   0;eor
        691;18930602;    5;   0.0;   0;   0;eor
        691;18930603;    5;   0.0;   0;   0;eor
        691;18930604;    5;   7.4;   1;   0;eor
        691;18930605;    5;   0.4;   1;   0;eor
        691;18930606;    5;   0.0;   0;   0;eor
        691;18930607;    5;   0.0;   0;   0;eor
        691;18930608;    5;   0.0;   0;   0;eor
        691;18930609;    5;   0.0;   0;   0;eor
        691;18930610;    5;   0.0;   0;   0;eor
        691;18930611;    5;   0.0;   0;   0;eor
        691;18930612;    5;   0.0;   0;   0;eor
        691;18930613;    5;   0.0;   0;   0;eor
        691;18930614;    5;   0.0;   0;   0;eor
        691;18930615;    5;   0.0;   0;   0;eor
        691;18930616;    5;   0.0;   0;   0;eor
        691;18930617;    5;   0.0;   0;   0;eor
        691;18930618;    5;   0.0;   0;   0;eor
        691;18930619;    5;   0.0;   1;   0;eor
        691;18930620;    5;   0.0;   0;   0;eor
        691;18930621;    5;   0.0;   0;   0;eor
        691;18930622;    5;   0.1;   1;   0;eor
        691;18930623;    5;   0.3;   1;   0;eor
        691;18930624;    5;   3.8;   1;   0;eor
        691;18930625;    5;   4.8;   1;   0;eor
        691;18930626;    5;   5.6;   1;   0;eor
        691;18930627;    5;   0.6;   1;   0;eor
        691;18930628;    5;  15.7;   1;   0;eor
        691;18930629;    5;   0.0;   0;   0;eor
        691;18930630;    5;   0.0;   0;   0;eor
        691;18930701;    5;   0.0;   0;   0;eor
        691;18930702;    5;   0.0;   0;   0;eor
        691;18930703;    5;   0.0;   0;   0;eor
        691;18930704;    5;   0.0;   0;   0;eor
        691;18930705;    5;   0.0;   0;   0;eor
        691;18930706;    5;   0.0;   0;   0;eor
        691;18930707;    5;   0.0;   0;   0;eor
        691;18930708;    5;   0.0;   0;   0;eor
        691;18930709;    5;   0.0;   1;   0;eor
        691;18930710;    5;   0.0;   0;   0;eor
        691;18930711;    5;   0.1;   1;   0;eor
        691;18930712;    5;   7.3;   1;   0;eor
        691;18930713;    5;   1.7;   1;   0;eor
        691;18930714;    5;   1.0;   1;   0;eor
        691;18930715;    5;   0.0;   0;   0;eor
        691;18930716;    5;   1.2;   1;   0;eor
        691;18930717;    5;   2.6;   1;   0;eor
        691;18930718;    5;   5.6;   1;   0;eor
        691;18930719;    5;   8.3;   1;   0;eor
        691;18930720;    5;   0.2;   1;   0;eor
        691;18930721;    5;   5.3;   1;   0;eor
        691;18930722;    5;   1.6;   1;   0;eor
        691;18930723;    5;   0.0;   0;   0;eor
        691;18930724;    5;   1.7;   1;   0;eor
        691;18930725;    5;   1.8;   1;   0;eor
        691;18930726;    5;   2.3;   1;   0;eor
        691;18930727;    5;   0.0;   0;   0;eor
        691;18930728;    5;   0.0;   0;   0;eor
        691;18930729;    5;   6.5;   1;   0;eor
        691;18930730;    5;   4.8;   1;   0;eor
        691;18930731;    5;   3.5;   1;   0;eor
        691;18930801;    5;   3.3;   1;   0;eor
        691;18930802;    5;  11.8;   1;   0;eor
        691;18930803;    5;   0.0;   0;   0;eor
        691;18930804;    5;  11.9;   1;   0;eor
        691;18930805;    5;   7.5;   1;   0;eor
        691;18930806;    5;   0.0;   1;   0;eor
        691;18930807;    5;   0.0;   0;   0;eor
        691;18930808;    5;   0.0;   0;   0;eor
        691;18930809;    5;   0.0;   0;   0;eor
        691;18930810;    5;   0.0;   0;   0;eor
        691;18930811;    5;   0.0;   0;   0;eor
        691;18930812;    5;   0.5;   1;   0;eor
        691;18930813;    5;   0.0;   1;   0;eor
        691;18930814;    5;   0.0;   1;   0;eor
        691;18930815;    5;   0.0;   0;   0;eor
        691;18930816;    5;   2.7;   1;   0;eor
        691;18930817;    5;   0.0;   0;   0;eor
        691;18930818;    5;   0.0;   0;   0;eor
        691;18930819;    5;   0.0;   0;   0;eor
        691;18930820;    5;   0.0;   0;   0;eor
        691;18930821;    5;   0.1;   1;   0;eor
        691;18930822;    5;   0.0;   0;   0;eor
        691;18930823;    5;   0.2;   1;   0;eor
        691;18930824;    5;   3.1;   1;   0;eor
        691;18930825;    5;   1.1;   1;   0;eor
        691;18930826;    5;   1.3;   1;   0;eor
        691;18930827;    5;   0.6;   1;   0;eor
        691;18930828;    5;   0.0;   1;   0;eor
        691;18930829;    5;   0.7;   1;   0;eor
        691;18930830;    5;   1.1;   1;   0;eor
        691;18930831;    5;   0.0;   1;   0;eor
        691;18930901;    5;   3.4;   1;   0;eor
        691;18930902;    5;   1.4;   1;   0;eor
        691;18930903;    5;   0.2;   1;   0;eor
        691;18930904;    5;   0.0;   0;   0;eor
        691;18930905;    5;   0.0;   0;   0;eor
        691;18930906;    5;   0.4;   1;   0;eor
        691;18930907;    5;   0.9;   1;   0;eor
        691;18930908;    5;   6.7;   1;   0;eor
        691;18930909;    5;   3.6;   1;   0;eor
        691;18930910;    5;   2.2;   1;   0;eor
        691;18930911;    5;   0.0;   0;   0;eor
        691;18930912;    5;   0.0;   0;   0;eor
        691;18930913;    5;   0.7;   1;   0;eor
        691;18930914;    5;   0.0;   1;   0;eor
        691;18930915;    5;   0.0;   0;   0;eor
        691;18930916;    5;  20.1;   1;   0;eor
        691;18930917;    5;   6.1;   1;   0;eor
        691;18930918;    5;   0.1;   1;   0;eor
        691;18930919;    5;   0.5;   1;   0;eor
        691;18930920;    5;  14.0;   1;   0;eor
        691;18930921;    5;   2.9;   1;   0;eor
        691;18930922;    5;   1.4;   1;   0;eor
        691;18930923;    5;   1.1;   1;   0;eor
        691;18930924;    5;   0.3;   1;   0;eor
        691;18930925;    5;   2.5;   1;   0;eor
        691;18930926;    5;  20.9;   1;   0;eor
        691;18930927;    5;  15.2;   1;   0;eor
        691;18930928;    5;   0.9;   1;   0;eor
        691;18930929;    5;   3.3;   1;   0;eor
        691;18930930;    5;   2.9;   1;   0;eor
        691;18931001;    5;   0.0;   0;   0;eor
        691;18931002;    5;   0.0;   0;   0;eor
        691;18931003;    5;   2.5;   1;   0;eor
        691;18931004;    5;   1.4;   1;   0;eor
        691;18931005;    5;   2.8;   1;   0;eor
        691;18931006;    5;   3.1;   1;   0;eor
        691;18931007;    5;   0.3;   1;   0;eor
        691;18931008;    5;   0.0;   1;   0;eor
        691;18931009;    5;   0.0;   1;   0;eor
        691;18931010;    5;   0.1;   1;   0;eor
        691;18931011;    5;   3.1;   1;   0;eor
        691;18931012;    5;   8.1;   1;   0;eor
        691;18931013;    5;   2.3;   1;   0;eor
        691;18931014;    5;  13.5;   1;   0;eor
        691;18931015;    5;  11.4;   1;   0;eor
        691;18931016;    5;   4.1;   1;   0;eor
        691;18931017;    5;   1.3;   1;   0;eor
        691;18931018;    5;   0.0;   0;   0;eor
        691;18931019;    5;   0.1;   1;   0;eor
        691;18931020;    5;   0.5;   1;   0;eor
        691;18931021;    5;   0.0;   1;   0;eor
        691;18931022;    5;   3.6;   1;   0;eor
        691;18931023;    5;   0.0;   1;   0;eor
        691;18931024;    5;   0.0;   0;   0;eor
        691;18931025;    5;   0.2;   1;   0;eor
        691;18931026;    5;   1.6;   1;   0;eor
        691;18931027;    5;   4.2;   1;   0;eor
        691;18931028;    5;   2.7;   1;   0;eor
        691;18931029;    5;   2.6;   1;   0;eor
        691;18931030;    5;   0.1;   1;   0;eor
        691;18931031;    5;   0.0;   0;   0;eor
        691;18931101;    5;   7.5;   1;   0;eor
        691;18931102;    5;   4.4;   1;   0;eor
        691;18931103;    5;   1.3;   1;   0;eor
        691;18931104;    5;   1.5;   1;   0;eor
        691;18931105;    5;   0.0;   0;   0;eor
        691;18931106;    5;   0.0;   0;   0;eor
        691;18931107;    5;   0.1;   1;   0;eor
        691;18931108;    5;   0.0;   0;   0;eor
        691;18931109;    5;   0.0;   0;   0;eor
        691;18931110;    5;   0.0;   0;   0;eor
        691;18931111;    5;   0.0;   0;   0;eor
        691;18931112;    5;   0.3;   1;   0;eor
        691;18931113;    5;   0.1;   1;   0;eor
        691;18931114;    5;   4.0;   1;   0;eor
        691;18931115;    5;   3.9;   1;   0;eor
        691;18931116;    5;   0.0;   0;   0;eor
        691;18931117;    5;   5.0;   1;   0;eor
        691;18931118;    5;   0.0;   0;   0;eor
        691;18931119;    5;   3.7;   1;   0;eor
        691;18931120;    5;   1.0;   1;   0;eor
        691;18931121;    5;   0.3;   1;   0;eor
        691;18931122;    5;   1.7;   1;   0;eor
        691;18931123;    5;   0.1;   1;   0;eor
        691;18931124;    5;   1.1;   1;   0;eor
        691;18931125;    5;  15.2;   1;   0;eor
        691;18931126;    5;   6.8;   1;   0;eor
        691;18931127;    5;   0.3;   1;   0;eor
        691;18931128;    5;   1.0;   1;   0;eor
        691;18931129;    5;   0.7;   1;   0;eor
        691;18931130;    5;   0.5;   1;   0;eor
        691;18931201;    5;  16.4;   1;   0;eor
        691;18931202;    5;   0.8;   1;   6;eor
        691;18931203;    5;   4.4;   1;   5;eor
        691;18931204;    5;   4.2;   1;   0;eor
        691;18931205;    5;   0.0;   0;   0;eor
        691;18931206;    5;   0.0;   0;   0;eor
        691;18931207;    5;   1.1;   1;   0;eor
        691;18931208;    5;   0.0;   0;   0;eor
        691;18931209;    5;   0.4;   1;   0;eor
        691;18931210;    5;   0.0;   0;   0;eor
        691;18931211;    5;   3.8;   1;   0;eor
        691;18931212;    5;   0.1;   1;   0;eor
        691;18931213;    5;   3.1;   1;   0;eor
        691;18931214;    5;   1.5;   1;   0;eor
        691;18931215;    5;   0.0;   1;   0;eor
        691;18931216;    5;   0.0;   0;   0;eor
        691;18931217;    5;   0.0;   0;   0;eor
        691;18931218;    5;   0.0;   0;   0;eor
        691;18931219;    5;   0.2;   1;   0;eor
        691;18931220;    5;   4.6;   1;   0;eor
        691;18931221;    5;   0.1;   1;   0;eor
        691;18931222;    5;   2.9;   1;   0;eor
        691;18931223;    5;   0.0;   0;   0;eor
        691;18931224;    5;   0.0;   0;   0;eor
        691;18931225;    5;   5.8;   1;   0;eor
        691;18931226;    5;   0.4;   1;   0;eor
        691;18931227;    5;   0.0;   1;   0;eor
        691;18931228;    5;   0.0;   0;   0;eor
        691;18931229;    5;   0.0;   0;   0;eor
        691;18931230;    5;   0.0;   0;   0;eor
        691;18931231;    5;   1.2;   1;   0;eor
        691;18940101;    5;   0.1;   1;   0;eor
        691;18940102;    5;   0.1;   1;   0;eor
        691;18940103;    5;   0.1;   1;   0;eor
        691;18940104;    5;   0.0;   0;   0;eor
        691;18940105;    5;   0.0;   0;   0;eor
        691;18940106;    5;   0.0;   0;   0;eor
        691;18940107;    5;   0.0;   0;   0;eor
        691;18940108;    5;   0.0;   0;   0;eor
        691;18940109;    5;   0.0;   0;   0;eor
        691;18940110;    5;   0.0;   0;   0;eor
        691;18940111;    5;   0.0;   0;   0;eor
        691;18940112;    5;   0.3;   1;   0;eor
        691;18940113;    5;   0.1;   1;   0;eor
        691;18940114;    5;   0.0;   0;   0;eor
        691;18940115;    5;   0.1;   1;   0;eor
        691;18940116;    5;   0.4;   1;   0;eor
        691;18940117;    5;   5.1;   1;   0;eor
        691;18940118;    5;   1.8;   1;   0;eor
        691;18940119;    5;   0.0;   1;   0;eor
        691;18940120;    5;   3.0;   1;   0;eor
        691;18940121;    5;   0.1;   1;   0;eor
        691;18940122;    5;   3.0;   1;   0;eor
        691;18940123;    5;   1.4;   1;   0;eor
        691;18940124;    5;   0.0;   0;   0;eor
        691;18940125;    5;   0.3;   1;   0;eor
        691;18940126;    5;   1.3;   1;   0;eor
        691;18940127;    5;   4.4;   1;   0;eor
        691;18940128;    5;   0.7;   1;   0;eor
        691;18940129;    5;   0.2;   1;   0;eor
        691;18940130;    5;   1.6;   1;   0;eor
        691;18940131;    5;   4.0;   1;   0;eor
        691;18940201;    5;   3.5;   1;   0;eor
        691;18940202;    5;   2.3;   1;   0;eor
        691;18940203;    5;   8.8;   1;   0;eor
        691;18940204;    5;   0.6;   1;   0;eor
        691;18940205;    5;   0.8;   1;   0;eor
        691;18940206;    5;   3.5;   1;   0;eor
        691;18940207;    5;   4.6;   1;   0;eor
        691;18940208;    5;   0.0;   0;   0;eor
        691;18940209;    5;   6.0;   1;   0;eor
        691;18940210;    5;   7.4;   1;   0;eor
        691;18940211;    5;  15.1;   1;   0;eor
        691;18940212;    5;   9.1;   1;   0;eor
        691;18940213;    5;   4.5;   1;   3;eor
        691;18940214;    5;   1.1;   1;   0;eor
        691;18940215;    5;   0.3;   1;   0;eor
        691;18940216;    5;   0.0;   0;   0;eor
        691;18940217;    5;   0.0;   0;   0;eor
        691;18940218;    5;   0.0;   1;   0;eor
        691;18940219;    5;   0.0;   1;   0;eor
        691;18940220;    5;   0.0;   0;   0;eor
        691;18940221;    5;   0.0;   0;   0;eor
        691;18940222;    5;   0.0;   0;   0;eor
        691;18940223;    5;   1.8;   1;   0;eor
        691;18940224;    5;   2.8;   1;   3;eor
        691;18940225;    5;   7.5;   1;   1;eor
        691;18940226;    5;   1.1;   1;   0;eor
        691;18940227;    5;   2.5;   1;   0;eor
        691;18940228;    5;  12.5;   1;   0;eor
        691;18940301;    5;   0.6;   1;   0;eor
        691;18940302;    5;   0.2;   1;   0;eor
        691;18940303;    5;   0.0;   0;   0;eor
        691;18940304;    5;   2.7;   1;   0;eor
        691;18940305;    5;   3.7;   1;   0;eor
        691;18940306;    5;   5.6;   1;   0;eor
        691;18940307;    5;   0.6;   1;   0;eor
        691;18940308;    5;   3.1;   1;   0;eor
        691;18940309;    5;   2.6;   1;   0;eor
        691;18940310;    5;   2.8;   1;   0;eor
        691;18940311;    5;   4.4;   1;   0;eor
        691;18940312;    5;   3.6;   1;   0;eor
        691;18940313;    5;   1.0;   1;   0;eor
        691;18940314;    5;   0.6;   1;   0;eor
        691;18940315;    5;   0.0;   0;   0;eor
        691;18940316;    5;   0.0;   1;   0;eor
        691;18940317;    5;   0.6;   1;   0;eor
        691;18940318;    5;   0.0;   0;   0;eor
        691;18940319;    5;   0.3;   1;   0;eor
        691;18940320;    5;   0.0;   0;   0;eor
        691;18940321;    5;   0.0;   0;   0;eor
        691;18940322;    5;   0.0;   0;   0;eor
        691;18940323;    5;   0.0;   0;   0;eor
        691;18940324;    5;   0.0;   0;   0;eor
        691;18940325;    5;   0.0;   0;   0;eor
        691;18940326;    5;   0.0;   0;   0;eor
        691;18940327;    5;   0.0;   0;   0;eor
        691;18940328;    5;   0.0;   0;   0;eor
        691;18940329;    5;   0.0;   0;   0;eor
        691;18940330;    5;   0.0;   0;   0;eor
        691;18940331;    5;   0.0;   0;   0;eor
        691;18940401;    5;   0.0;   0;   0;eor
        691;18940402;    5;   0.0;   0;   0;eor
        691;18940403;    5;   0.0;   0;   0;eor
        691;18940404;    5;   0.0;   0;   0;eor
        691;18940405;    5;   0.0;   1;   0;eor
        691;18940406;    5;   0.0;   1;   0;eor
        691;18940407;    5;   0.0;   0;   0;eor
        691;18940408;    5;   0.0;   0;   0;eor
        691;18940409;    5;   0.0;   0;   0;eor
        691;18940410;    5;   0.0;   0;   0;eor
        691;18940411;    5;   0.0;   0;   0;eor
        691;18940412;    5;   0.0;   0;   0;eor
        691;18940413;    5;   5.8;   1;   0;eor
        691;18940414;    5;   0.0;   1;   0;eor
        691;18940415;    5;   0.0;   1;   0;eor
        691;18940416;    5;   0.2;   1;   0;eor
        691;18940417;    5;  10.8;   1;   0;eor
        691;18940418;    5;   0.0;   0;   0;eor
        691;18940419;    5;   0.0;   0;   0;eor
        691;18940420;    5;   0.0;   0;   0;eor
        691;18940421;    5;   0.0;   1;   0;eor
        691;18940422;    5;   0.0;   0;   0;eor
        691;18940423;    5;   0.0;   0;   0;eor
        691;18940424;    5;   2.2;   1;   0;eor
        691;18940425;    5;   0.0;   0;   0;eor
        691;18940426;    5;   7.9;   1;   0;eor
        691;18940427;    5;   1.2;   1;   0;eor
        691;18940428;    5;   0.0;   1;   0;eor
        691;18940429;    5;   0.0;   1;   0;eor
        691;18940430;    5;   0.0;   0;   0;eor
        691;18940501;    5;   0.0;   0;   0;eor
        691;18940502;    5;   0.0;   1;   0;eor
        691;18940503;    5;   3.6;   1;   0;eor
        691;18940504;    5;   5.2;   1;   0;eor
        691;18940505;    5;   4.7;   1;   0;eor
        691;18940506;    5;   0.1;   1;   0;eor
        691;18940507;    5;   0.2;   1;   0;eor
        691;18940508;    5;   0.0;   0;   0;eor
        691;18940509;    5;   0.0;   0;   0;eor
        691;18940510;    5;   2.0;   1;   0;eor
        691;18940511;    5;   0.0;   1;   0;eor
        691;18940512;    5;   1.8;   1;   0;eor
        691;18940513;    5;   0.0;   0;   0;eor
        691;18940514;    5;   0.0;   0;   0;eor
        691;18940515;    5;   0.0;   0;   0;eor
        691;18940516;    5;   0.0;   0;   0;eor
        691;18940517;    5;   0.0;   0;   0;eor
        691;18940518;    5;   0.0;   0;   0;eor
        691;18940519;    5;   0.0;   0;   0;eor
        691;18940520;    5;   0.0;   0;   0;eor
        691;18940521;    5;   0.1;   1;   0;eor
        691;18940522;    5;   0.0;   0;   0;eor
        691;18940523;    5;   0.0;   0;   0;eor
        691;18940524;    5;   0.0;   0;   0;eor
        691;18940525;    5;   0.0;   0;   0;eor
        691;18940526;    5;   0.0;   1;   0;eor
        691;18940527;    5;   2.8;   1;   0;eor
        691;18940528;    5;   6.1;   1;   0;eor
        691;18940529;    5;   0.0;   1;   0;eor
        691;18940530;    5;   6.5;   1;   0;eor
        691;18940531;    5;   1.5;   1;   0;eor
        691;18940601;    5;   2.4;   1;   0;eor
        691;18940602;    5;   7.7;   1;   0;eor
        691;18940603;    5;   0.9;   1;   0;eor
        691;18940604;    5;   6.4;   1;   0;eor
        691;18940605;    5;   0.0;   1;   0;eor
        691;18940606;    5;   3.5;   1;   0;eor
        691;18940607;    5;   8.5;   1;   0;eor
        691;18940608;    5;  11.9;   1;   0;eor
        691;18940609;    5;  12.4;   1;   0;eor
        691;18940610;    5;  11.3;   1;   0;eor
        691;18940611;    5;  12.8;   1;   0;eor
        691;18940612;    5;   1.6;   1;   0;eor
        691;18940613;    5;   5.8;   1;   0;eor
        691;18940614;    5;   0.1;   1;   0;eor
        691;18940615;    5;   0.0;   0;   0;eor
        691;18940616;    5;   0.1;   1;   0;eor
        691;18940617;    5;   0.0;   0;   0;eor
        691;18940618;    5;  26.4;   1;   0;eor
        691;18940619;    5;   0.3;   1;   0;eor
        691;18940620;    5;  13.1;   1;   0;eor
        691;18940621;    5;   3.1;   1;   0;eor
        691;18940622;    5;   0.0;   0;   0;eor
        691;18940623;    5;   0.0;   1;   0;eor
        691;18940624;    5;   1.2;   1;   0;eor
        691;18940625;    5;   0.0;   0;   0;eor
        691;18940626;    5;   0.0;   0;   0;eor
        691;18940627;    5;   0.0;   0;   0;eor
        691;18940628;    5;   0.0;   0;   0;eor
        691;18940629;    5;   0.0;   0;   0;eor
        691;18940630;    5;   0.0;   0;   0;eor
        691;18940701;    5;   0.0;   0;   0;eor
        691;18940702;    5;   0.0;   0;   0;eor
        691;18940703;    5;  11.9;   1;   0;eor
        691;18940704;    5;   3.6;   1;   0;eor
        691;18940705;    5;   0.0;   1;   0;eor
        691;18940706;    5;   0.0;   0;   0;eor
        691;18940707;    5;   1.7;   1;   0;eor
        691;18940708;    5;   0.0;   1;   0;eor
        691;18940709;    5;   5.9;   1;   0;eor
        691;18940710;    5;   0.9;   1;   0;eor
        691;18940711;    5;   4.6;   1;   0;eor
        691;18940712;    5;   5.1;   1;   0;eor
        691;18940713;    5;   4.6;   1;   0;eor
        691;18940714;    5;   1.4;   1;   0;eor
        691;18940715;    5;   4.7;   1;   0;eor
        691;18940716;    5;   9.7;   1;   0;eor
        691;18940717;    5;   0.9;   1;   0;eor
        691;18940718;    5;   5.6;   1;   0;eor
        691;18940719;    5;   4.7;   1;   0;eor
        691;18940720;    5;   8.0;   1;   0;eor
        691;18940721;    5;   7.8;   1;   0;eor
        691;18940722;    5;   0.0;   1;   0;eor
        691;18940723;    5;   1.5;   1;   0;eor
        691;18940724;    5;   0.0;   0;   0;eor
        691;18940725;    5;   0.2;   1;   0;eor
        691;18940726;    5;   1.0;   1;   0;eor
        691;18940727;    5;   0.0;   0;   0;eor
        691;18940728;    5;   0.0;   0;   0;eor
        691;18940729;    5;   0.0;   0;   0;eor
        691;18940730;    5;   0.0;   0;   0;eor
        691;18940731;    5;   0.0;   0;   0;eor
        691;18940801;    5;   0.3;   1;   0;eor
        691;18940802;    5;   3.9;   1;   0;eor
        691;18940803;    5;   0.0;   0;   0;eor
        691;18940804;    5;   1.5;   1;   0;eor
        691;18940805;    5;   0.0;   1;   0;eor
        691;18940806;    5;   0.1;   1;   0;eor
        691;18940807;    5;   0.1;   1;   0;eor
        691;18940808;    5;   4.9;   1;   0;eor
        691;18940809;    5;   0.3;   1;   0;eor
        691;18940810;    5;  16.6;   1;   0;eor
        691;18940811;    5;   1.6;   1;   0;eor
        691;18940812;    5;   2.1;   1;   0;eor
        691;18940813;    5;   5.4;   1;   0;eor
        691;18940814;    5;   1.5;   1;   0;eor
        691;18940815;    5;   0.0;   0;   0;eor
        691;18940816;    5;   4.0;   1;   0;eor
        691;18940817;    5;   0.0;   1;   0;eor
        691;18940818;    5;   2.9;   1;   0;eor
        691;18940819;    5;   7.5;   1;   0;eor
        691;18940820;    5;  12.7;   1;   0;eor
        691;18940821;    5;  14.6;   1;   0;eor
        691;18940822;    5;   1.8;   1;   0;eor
        691;18940823;    5;  10.8;   1;   0;eor
        691;18940824;    5;   0.0;   0;   0;eor
        691;18940825;    5;   0.0;   0;   0;eor
        691;18940826;    5;   0.0;   0;   0;eor
        691;18940827;    5;   0.0;   0;   0;eor
        691;18940828;    5;   0.0;   1;   0;eor
        691;18940829;    5;   0.0;   1;   0;eor
        691;18940830;    5;   0.0;   0;   0;eor
        691;18940831;    5;   0.0;   0;   0;eor
        691;18940901;    5;   0.0;   0;   0;eor
        691;18940902;    5;   0.0;   1;   0;eor
        691;18940903;    5;   0.0;   0;   0;eor
        691;18940904;    5;   0.0;   1;   0;eor
        691;18940905;    5;   0.0;   1;   0;eor
        691;18940906;    5;   0.1;   1;   0;eor
        691;18940907;    5;   2.4;   1;   0;eor
        691;18940908;    5;   2.3;   1;   0;eor
        691;18940909;    5;   2.7;   1;   0;eor
        691;18940910;    5;   0.0;   0;   0;eor
        691;18940911;    5;   0.0;   0;   0;eor
        691;18940912;    5;   0.0;   1;   0;eor
        691;18940913;    5;   0.0;   1;   0;eor
        691;18940914;    5;   0.0;   0;   0;eor
        691;18940915;    5;   0.5;   1;   0;eor
        691;18940916;    5;   0.1;   1;   0;eor
        691;18940917;    5;   0.0;   0;   0;eor
        691;18940918;    5;   0.0;   0;   0;eor
        691;18940919;    5;   0.0;   0;   0;eor
        691;18940920;    5;   0.0;   0;   0;eor
        691;18940921;    5;   4.2;   1;   0;eor
        691;18940922;    5;   6.8;   1;   0;eor
        691;18940923;    5;   0.0;   1;   0;eor
        691;18940924;    5;   0.0;   0;   0;eor
        691;18940925;    5;  12.6;   1;   0;eor
        691;18940926;    5;   1.4;   1;   0;eor
        691;18940927;    5;   0.6;   1;   0;eor
        691;18940928;    5;   0.8;   1;   0;eor
        691;18940929;    5;   0.4;   1;   0;eor
        691;18940930;    5;   1.5;   1;   0;eor
        691;18941001;    5;   0.0;   0;   0;eor
        691;18941002;    5;   0.0;   0;   0;eor
        691;18941003;    5;   0.4;   1;   0;eor
        691;18941004;    5;   0.3;   1;   0;eor
        691;18941005;    5;   0.5;   1;   0;eor
        691;18941006;    5;   0.0;   1;   0;eor
        691;18941007;    5;   0.0;   1;   0;eor
        691;18941008;    5;   0.0;   0;   0;eor
        691;18941009;    5;   0.0;   0;   0;eor
        691;18941010;    5;   0.0;   1;   0;eor
        691;18941011;    5;   0.0;   0;   0;eor
        691;18941012;    5;   0.0;   1;   0;eor
        691;18941013;    5;  10.5;   1;   0;eor
        691;18941014;    5;   5.1;   1;   0;eor
        691;18941015;    5;   8.9;   1;   0;eor
        691;18941016;    5;   0.0;   0;   0;eor
        691;18941017;    5;   1.0;   1;   0;eor
        691;18941018;    5;   0.0;   0;   0;eor
        691;18941019;    5;   0.0;   0;   0;eor
        691;18941020;    5;  12.0;   1;   0;eor
        691;18941021;    5;   0.7;   1;   0;eor
        691;18941022;    5;   0.0;   0;   0;eor
        691;18941023;    5;   0.0;   0;   0;eor
        691;18941024;    5;   1.3;   1;   0;eor
        691;18941025;    5;   2.8;   1;   0;eor
        691;18941026;    5;   1.9;   1;   0;eor
        691;18941027;    5;  47.0;   1;   0;eor
        691;18941028;    5;   2.9;   1;   0;eor
        691;18941029;    5;   5.3;   1;   0;eor
        691;18941030;    5;   0.0;   1;   0;eor
        691;18941031;    5;   0.0;   0;   0;eor
        691;18941101;    5;   0.0;   0;   0;eor
        691;18941102;    5;   0.9;   1;   0;eor
        691;18941103;    5;   1.4;   1;   0;eor
        691;18941104;    5;   6.8;   1;   0;eor
        691;18941105;    5;   4.0;   1;   0;eor
        691;18941106;    5;   0.0;   0;   0;eor
        691;18941107;    5;   0.1;   1;   0;eor
        691;18941108;    5;   8.0;   1;   0;eor
        691;18941109;    5;   0.9;   1;   0;eor
        691;18941110;    5;  13.2;   1;   0;eor
        691;18941111;    5;   1.8;   1;   0;eor
        691;18941112;    5;   6.2;   1;   0;eor
        691;18941113;    5;   4.6;   1;   0;eor
