STATIONS_ID;MESS_DATUM_BEGINN;MESS_DATUM_ENDE;QN_6;MO_NSH;MO_RR;MO_SH_S;MX_RS;eor
        691;19580401;19580430;    5;   -999;    56.5;      2;   11.5;eor
        691;19580501;19580531;    5;   -999;    64.3;      0;   15.2;eor
        691;19580601;19580630;    5;   -999;    78.0;      0;   17.0;eor
        691;19580701;19580731;    5;   -999;   124.8;      0;   58.0;eor
        691;19580801;19580831;    5;   -999;   117.7;      0;   31.6;eor
        691;19580901;19580930;    5;   -999;    43.1;      0;    8.6;eor
        691;19581001;19581031;    5;   -999;    79.7;      0;   21.5;eor
        691;19581101;19581130;    5;   -999;    27.4;      0;    8.9;eor
        691;19581201;19581231;    5;   -999;    46.3;      2;    9.3;eor
        691;19590101;19590131;    5;   -999;    61.6;    130;   18.1;eor
        691;19590201;19590228;    5;   -999;     6.1;      0;    2.0;eor
        691;19590301;19590331;    5;   -999;    23.6;      0;    5.5;eor
        691;19590401;19590430;    5;   -999;    35.7;      0;    9.1;eor
        691;19590501;19590531;    5;   -999;    29.0;      0;   11.2;eor
        691;19590601;19590630;    5;   -999;    71.5;      0;   16.7;eor
        691;19590701;19590731;    5;   -999;    26.8;      0;    8.1;eor
        691;19590801;19590831;    5;   -999;    54.8;      0;   28.6;eor
        691;19590901;19590930;    5;   -999;     1.3;      0;    1.3;eor
        691;19591001;19591031;    5;   -999;    28.7;      0;    8.4;eor
        691;19591101;19591130;    5;   -999;    35.5;      0;   10.4;eor
        691;19591201;19591231;    5;   -999;    29.8;      0;    7.4;eor
        691;19600101;19600131;    5;     14;    47.3;     52;    5.1;eor
        691;19600201;19600229;    5;      1;    31.3;      1;   10.3;eor
        691;19600301;19600331;    5;      0;    15.9;      0;   10.2;eor
        691;19600401;19600430;    5;      0;    48.4;      0;   12.3;eor
        691;19600501;19600531;    5;      0;    66.1;      0;   17.0;eor
        691;19600601;19600630;    5;      0;    30.5;      0;    8.0;eor
        691;19600701;19600731;    5;      0;    97.1;      0;   15.3;eor
        691;19600801;19600831;    5;      0;   154.1;      0;   26.6;eor
        691;19600901;19600930;    5;      0;    37.2;      0;   12.7;eor
        691;19601001;19601031;    5;      0;    68.1;      0;   22.2;eor
        691;19601101;19601130;    5;      0;    91.8;      0;   17.9;eor
        691;19601201;19601231;    5;     12;    89.6;     41;   36.7;eor
        691;19610101;19610131;    5;      2;    93.1;     10;   14.8;eor
        691;19610201;19610228;    5;      5;    93.9;      5;   22.3;eor
        691;19610301;19610331;    5;      0;    50.9;      0;   13.1;eor
        691;19610401;19610430;    5;      0;    48.8;      0;   14.4;eor
        691;19610501;19610531;    5;      0;    78.3;      0;   15.5;eor
        691;19610601;19610630;    5;      0;    39.0;      0;    8.3;eor
        691;19610701;19610731;    5;      0;    93.0;      0;   19.6;eor
        691;19610801;19610831;    5;      0;    96.5;      0;   21.7;eor
        691;19610901;19610930;    5;      0;    30.2;      0;    9.0;eor
        691;19611001;19611031;    5;      0;    81.8;      0;   24.6;eor
        691;19611101;19611130;    5;      0;    83.0;      0;   27.8;eor
        691;19611201;19611231;    5;      0;    96.0;      0;   18.0;eor
        691;19620101;19620131;    5;      0;    72.9;      0;   16.0;eor
        691;19620201;19620228;    5;      7;    57.9;     14;   18.2;eor
        691;19620301;19620331;    5;     11;    41.5;     19;    8.1;eor
        691;19620401;19620430;    5;      0;    57.3;      0;   16.3;eor
        691;19620501;19620531;    5;      0;    54.3;      0;    7.4;eor
        691;19620601;19620630;    5;      0;    33.1;      0;    8.5;eor
        691;19620701;19620731;    5;      0;    97.4;      0;   18.2;eor
        691;19620801;19620831;    5;      0;    87.1;      0;   16.6;eor
        691;19620901;19620930;    5;      0;    49.7;      0;   11.3;eor
        691;19621001;19621031;    5;      0;    54.1;      0;   38.0;eor
        691;19621101;19621130;    5;      0;    20.9;      0;    4.8;eor
        691;19621201;19621231;    5;     23;    74.6;    106;   23.2;eor
        691;19630101;19630131;    5;     17;    18.0;    337;    6.6;eor
        691;19630201;19630228;    5;     13;    10.4;    564;    2.5;eor
        691;19630301;19630331;    5;      0;    33.3;    101;    6.6;eor
        691;19630401;19630430;    5;      0;    40.2;      0;   10.0;eor
        691;19630501;19630531;    5;      0;    37.7;      0;    6.4;eor
        691;19630601;19630630;    5;      0;    61.9;      0;   12.9;eor
        691;19630701;19630731;    5;      0;    83.0;      0;   26.2;eor
        691;19630801;19630831;    5;      0;   139.1;      0;   38.2;eor
        691;19630901;19630930;    5;      0;    52.8;      0;   11.0;eor
        691;19631001;19631031;    5;      0;    25.9;      0;    4.4;eor
        691;19631101;19631130;    5;      0;    94.9;      0;   18.8;eor
        691;19631201;19631231;    5;      5;     8.6;     38;    5.1;eor
        691;19640101;19640131;    5;      0;    25.0;      0;    6.4;eor
        691;19640201;19640229;    5;      7;    35.8;     23;    5.4;eor
        691;19640301;19640331;    5;      1;    36.4;      1;   12.4;eor
        691;19640401;19640430;    5;      0;    51.0;      0;   11.5;eor
        691;19640501;19640531;    5;      0;    73.2;      0;   18.1;eor
        691;19640601;19640630;    5;      0;    25.2;      0;    7.1;eor
        691;19640701;19640731;    5;      0;    31.1;      0;    7.2;eor
        691;19640801;19640831;    5;      0;   122.8;      0;   78.5;eor
        691;19640901;19640930;    5;      0;    44.4;      0;   10.8;eor
        691;19641001;19641031;    5;      0;    49.3;      0;   10.2;eor
        691;19641101;19641130;    5;      0;    33.6;      0;   10.3;eor
        691;19641201;19641231;    5;     16;    52.4;     56;    6.8;eor
        691;19650101;19650131;    5;      3;    71.6;      5;    9.0;eor
        691;19650201;19650228;    5;      5;    36.6;      7;    9.5;eor
        691;19650301;19650331;    5;      1;    25.7;      1;    6.2;eor
        691;19650401;19650430;    5;      0;   103.9;      0;   26.1;eor
        691;19650501;19650531;    5;      0;   122.7;      0;   37.0;eor
        691;19650601;19650630;    5;      0;    56.4;      0;   17.7;eor
        691;19650701;19650731;    5;      0;   152.5;      0;   24.2;eor
        691;19650801;19650831;    5;      0;    59.8;      0;   10.6;eor
        691;19650901;19650930;    5;      0;    23.9;      0;    9.4;eor
        691;19651001;19651031;    5;      0;    46.0;      0;   11.7;eor
        691;19651101;19651130;    5;     18;    54.4;     68;   10.3;eor
        691;19651201;19651231;    5;      2;   121.3;      2;   21.2;eor
        691;19660101;19660131;    5;     10;    45.1;     83;   10.1;eor
        691;19660201;19660228;    5;     34;    87.8;    296;   33.2;eor
        691;19660301;19660331;    5;      1;    60.4;      1;   18.2;eor
        691;19660401;19660430;    5;      3;    55.2;      3;    7.9;eor
        691;19660501;19660531;    5;      0;    46.7;      0;   10.4;eor
        691;19660601;19660630;    5;      0;    90.3;      0;   24.9;eor
        691;19660701;19660731;    5;      0;    99.5;      0;   28.4;eor
        691;19660801;19660831;    5;      0;    76.9;      0;   23.1;eor
        691;19660901;19660930;    5;      0;    36.2;      0;    9.9;eor
        691;19661001;19661031;    5;      0;    54.0;      0;   16.0;eor
        691;19661101;19661130;    5;      0;    75.2;      0;   20.1;eor
        691;19661201;19661231;    5;      0;   100.7;      0;   14.9;eor
        691;19670101;19670131;    5;      2;    40.4;      8;    6.0;eor
        691;19670201;19670228;    5;      0;    51.7;      0;   10.1;eor
        691;19670301;19670331;    5;      0;    49.2;      0;    8.5;eor
        691;19670401;19670430;    5;      0;    51.5;      0;   16.3;eor
        691;19670501;19670531;    5;      0;   128.4;      0;   22.6;eor
        691;19670601;19670630;    5;      0;    51.7;      0;   38.9;eor
        691;19670701;19670731;    5;      0;    76.9;      0;   20.9;eor
        691;19670801;19670831;    5;      0;    53.7;      0;   15.3;eor
        691;19670901;19670930;    5;      0;    79.5;      0;   15.1;eor
        691;19671001;19671031;    5;      0;    77.7;      0;   28.6;eor
        691;19671101;19671130;    5;      0;    44.4;      0;   10.0;eor
        691;19671201;19671231;    5;      9;    82.4;     18;    9.2;eor
        691;19680101;19680131;    5;     28;    62.6;    164;   15.8;eor
        691;19680201;19680229;    5;      6;    18.7;     24;    6.9;eor
        691;19680301;19680331;    5;      0;    52.7;      0;    9.8;eor
        691;19680401;19680430;    5;      0;    15.2;      0;    4.1;eor
        691;19680501;19680531;    5;      0;    70.0;      0;   13.0;eor
        691;19680601;19680630;    5;      0;   109.6;      0;   22.9;eor
        691;19680701;19680731;    5;      0;    72.4;      0;   36.8;eor
        691;19680801;19680831;    5;      0;   123.3;      0;   68.1;eor
        691;19680901;19680930;    5;      0;   118.7;      0;   30.1;eor
        691;19681001;19681031;    5;      0;    76.3;      0;   10.8;eor
        691;19681101;19681130;    5;      0;    44.8;      0;   12.4;eor
        691;19681201;19681231;    5;      3;    19.8;     10;    6.5;eor
        691;19690101;19690131;    5;      4;    62.5;      6;   22.1;eor
        691;19690201;19690228;    5;     42;    56.9;    192;   15.0;eor
        691;19690301;19690331;    5;     10;    41.3;     55;   12.6;eor
        691;19690401;19690430;    5;      0;    81.6;      0;   19.0;eor
        691;19690501;19690531;    5;      0;    94.5;      0;   18.3;eor
        691;19690601;19690630;    5;      0;    78.6;      0;   35.4;eor
        691;19690701;19690731;    5;      0;    61.2;      0;   13.7;eor
        691;19690801;19690831;    5;      0;    47.1;      0;    9.1;eor
        691;19690901;19690930;    5;      0;    13.4;      0;    7.0;eor
        691;19691001;19691031;    5;      0;    28.8;      0;    7.7;eor
        691;19691101;19691130;    5;      2;    61.6;      2;   10.2;eor
        691;19691201;19691231;    5;      9;    21.7;     71;    7.7;eor
        691;19700101;19700131;    5;      5;    19.0;     80;    4.9;eor
        691;19700201;19700228;    5;     16;    86.6;     49;   19.6;eor
        691;19700301;19700331;    5;     31;    67.4;     39;   11.3;eor
        691;19700401;19700430;    5;      9;    98.1;     16;   13.1;eor
        691;19700501;19700531;    5;      0;    41.8;      0;   14.5;eor
        691;19700601;19700630;    5;      0;    27.6;      0;    7.2;eor
        691;19700701;19700731;    5;      0;   101.7;      0;   20.6;eor
        691;19700801;19700831;    5;      0;    65.0;      0;   25.9;eor
        691;19700901;19700930;    5;      0;    55.7;      0;   13.2;eor
        691;19701001;19701031;    5;      0;    95.9;      0;   16.5;eor
        691;19701101;19701130;    5;      0;    61.6;      0;   10.8;eor
        691;19701201;19701231;    5;   -999;    41.3;-999;    4.4;eor
        691;19710101;19710131;    5;      6;    33.0;    125;    8.6;eor
        691;19710201;19710228;    5;      0;    24.4;      0;    5.4;eor
        691;19710301;19710331;    5;      1;    20.3;      1;    3.4;eor
        691;19710401;19710430;    5;      0;    12.0;      0;    3.2;eor
        691;19710501;19710531;    5;      0;    20.7;      0;    6.8;eor
        691;19710601;19710630;    5;      0;   150.7;      0;   38.4;eor
        691;19710701;19710731;    5;      0;    49.0;      0;   31.7;eor
        691;19710801;19710831;    5;      0;    74.7;      0;   29.8;eor
        691;19710901;19710930;    5;      0;    46.5;      0;   10.8;eor
        691;19711001;19711031;    5;      0;    25.3;      0;    6.4;eor
        691;19711101;19711130;    5;      1;    53.8;      1;    9.7;eor
        691;19711201;19711231;    5;      0;    54.9;      0;    9.1;eor
        691;19720101;19720131;    5;      9;    12.0;     33;    3.3;eor
        691;19720201;19720229;    5;      0;    16.7;     23;    5.1;eor
        691;19720301;19720331;    5;      0;    48.3;      0;   11.4;eor
        691;19720401;19720430;    5;      0;    76.3;      0;    8.4;eor
        691;19720501;19720531;    5;      0;    98.0;      0;   24.6;eor
        691;19720601;19720630;    5;      0;   117.9;      0;   43.2;eor
        691;19720701;19720731;    5;      0;    48.6;      0;   20.1;eor
        691;19720801;19720831;    5;      0;    87.8;      0;   40.2;eor
        691;19720901;19720930;    5;      0;    47.8;      0;   18.6;eor
        691;19721001;19721031;    5;      0;    21.8;      0;    8.4;eor
        691;19721101;19721130;    5;      0;    66.8;      0;   13.4;eor
        691;19721201;19721231;    5;      0;     8.5;      0;    2.7;eor
        691;19730101;19730131;    5;      2;    37.8;      2;   11.2;eor
        691;19730201;19730228;    5;     11;    50.1;     22;    7.9;eor
        691;19730301;19730331;    5;      0;    28.9;      0;    8.2;eor
        691;19730401;19730430;    5;      2;    67.7;      3;   19.3;eor
        691;19730501;19730531;    5;      0;    65.8;      0;   17.6;eor
        691;19730601;19730630;    5;      0;    21.6;      0;   11.6;eor
        691;19730701;19730731;    5;      0;    67.0;      0;   13.3;eor
        691;19730801;19730831;    5;      0;    14.3;      0;    3.6;eor
        691;19730901;19730930;    5;      0;    40.6;      0;   13.4;eor
        691;19731001;19731031;    5;      0;    69.0;      0;   17.0;eor
        691;19731101;19731130;    5;      6;    89.3;     12;   19.5;eor
        691;19731201;19731231;    5;      7;    75.6;     20;   13.7;eor
        691;19740101;19740131;    5;      0;    69.3;      0;   12.0;eor
        691;19740201;19740228;    5;      0;    32.4;      0;   13.5;eor
        691;19740301;19740331;    5;      0;    32.3;      0;   11.8;eor
        691;19740401;19740430;    5;      0;    15.2;      0;    6.2;eor
        691;19740501;19740531;    5;      0;    55.8;      0;   13.9;eor
        691;19740601;19740630;    5;      0;    88.8;      0;   15.1;eor
        691;19740701;19740731;    5;      0;    88.3;      0;   14.2;eor
        691;19740801;19740831;    5;      0;    52.0;      0;   27.5;eor
        691;19740901;19740930;    5;      0;    76.0;      0;   15.4;eor
        691;19741001;19741031;    5;      0;    80.9;      0;   23.3;eor
        691;19741101;19741130;    5;      0;    63.3;      0;   12.4;eor
        691;19741201;19741231;    5;      1;   130.3;      1;   22.1;eor
        691;19750101;19750131;    5;      0;    46.6;      0;   14.0;eor
        691;19750201;19750228;    5;      1;    12.5;      1;    5.8;eor
        691;19750301;19750331;    5;      7;    57.6;      9;   10.6;eor
        691;19750401;19750430;    5;      2;    66.8;      2;   12.3;eor
        691;19750501;19750531;    5;      0;    84.8;      0;   26.2;eor
        691;19750601;19750630;    5;      0;    30.1;      0;    6.8;eor
        691;19750701;19750731;    5;      0;    83.3;      0;   20.4;eor
        691;19750801;19750831;    5;      0;    52.4;      0;   18.5;eor
        691;19750901;19750930;    5;      0;    60.4;      0;   15.3;eor
        691;19751001;19751031;    5;      0;    24.2;      0;    5.2;eor
        691;19751101;19751130;    5;      0;    73.0;      0;   11.2;eor
        691;19751201;19751231;    5;      0;    25.5;      0;    6.3;eor
        691;19760101;19760131;    5;     10;   135.7;     30;   23.0;eor
        691;19760201;19760229;    5;      2;    21.0;     18;    7.0;eor
        691;19760301;19760331;    5;      5;    20.7;      7;    4.0;eor
        691;19760401;19760430;    5;      0;    15.4;      0;    4.2;eor
        691;19760501;19760531;    5;      0;    74.1;      0;   12.4;eor
        691;19760601;19760630;    5;      0;    33.1;      0;   12.3;eor
        691;19760701;19760731;    5;      0;    38.3;      0;   17.7;eor
        691;19760801;19760831;    5;      0;    34.9;      0;    9.2;eor
        691;19760901;19760930;    5;      0;    42.1;      0;    8.9;eor
        691;19761001;19761031;    5;      0;    47.8;      0;   16.0;eor
        691;19761101;19761130;    5;      7;    73.5;     11;   13.4;eor
        691;19761201;19761231;    5;      6;    41.0;     15;   11.2;eor
        691;19770101;19770131;    5;      9;    39.5;     24;    6.5;eor
        691;19770201;19770228;    5;      0;    52.2;      0;   10.4;eor
        691;19770301;19770331;    5;      1;    34.5;      1;    8.1;eor
        691;19770401;19770430;    5;      3;    78.5;      3;   11.9;eor
        691;19770501;19770531;    5;      0;    20.4;      0;    7.5;eor
        691;19770601;19770630;    5;      0;    54.4;      0;   23.9;eor
        691;19770701;19770731;    5;      0;    61.5;      0;   17.3;eor
        691;19770801;19770831;    5;      0;    92.2;      0;   32.2;eor
        691;19770901;19770930;    5;      0;    44.9;      0;   18.2;eor
        691;19771001;19771031;    5;      0;    27.4;      0;   11.7;eor
        691;19771101;19771130;    5;      0;    96.8;      0;   15.6;eor
        691;19771201;19771231;    5;      0;    36.0;      0;    7.0;eor
        691;19780101;19780131;    5;     11;    66.4;     36;   14.8;eor
        691;19780201;19780228;    5;      8;    14.1;     44;    4.1;eor
        691;19780301;19780331;    5;      1;    84.5;      1;    9.1;eor
        691;19780401;19780430;    5;      0;    44.7;      0;   11.9;eor
        691;19780501;19780531;    5;      0;    77.1;      0;   45.4;eor
        691;19780601;19780630;    5;      0;    68.7;      0;   10.4;eor
        691;19780701;19780731;    5;      0;    83.7;      0;   18.3;eor
        691;19780801;19780831;    5;      0;    69.4;      0;   12.4;eor
        691;19780901;19780930;    5;      0;   107.3;      0;   25.2;eor
        691;19781001;19781031;    5;      0;    18.3;      0;    3.4;eor
        691;19781101;19781130;    5;      0;    14.7;      0;    4.4;eor
        691;19781201;19781231;    5;     11;    76.9;     18;   11.5;eor
        691;19790101;19790131;    5;     26;    25.7;    283;    5.4;eor
        691;19790201;19790228;    5;     62;    37.7;    811;   14.6;eor
        691;19790301;19790331;    5;      3;    62.2;     56;   11.5;eor
        691;19790401;19790430;    5;      0;    48.2;      0;    6.6;eor
        691;19790501;19790531;    5;      0;    73.6;      0;   21.5;eor
        691;19790601;19790630;    5;      0;    36.8;      0;   11.8;eor
        691;19790701;19790731;    5;      0;    68.8;      0;    9.7;eor
        691;19790801;19790831;    5;      0;    50.9;      0;   16.4;eor
        691;19790901;19790930;    5;      0;    32.0;      0;    9.6;eor
        691;19791001;19791031;    5;      0;    55.4;      0;   20.3;eor
        691;19791101;19791130;    5;      0;    59.4;      0;   12.7;eor
        691;19791201;19791231;    5;      1;    90.0;      2;   14.0;eor
        691;19800101;19800131;    5;      6;    49.8;     18;   22.2;eor
        691;19800201;19800229;    5;     15;    46.0;     31;    9.0;eor
        691;19800301;19800331;    5;      0;    33.8;      0;    6.1;eor
        691;19800401;19800430;    5;      0;    53.0;      0;   17.4;eor
        691;19800501;19800531;    5;      0;    13.8;      0;    8.4;eor
        691;19800601;19800630;    5;      0;   123.0;      0;   17.9;eor
        691;19800701;19800731;    5;      0;    66.3;      0;   13.3;eor
        691;19800801;19800831;    5;      0;    58.8;      0;   11.0;eor
        691;19800901;19800930;    5;      0;    60.4;      0;   17.0;eor
        691;19801001;19801031;    5;      0;    56.7;      0;   10.1;eor
        691;19801101;19801130;    5;      5;    55.0;     17;   10.3;eor
        691;19801201;19801231;    5;     11;    48.6;     65;    6.2;eor
        691;19810101;19810131;   10;     33;    62.7;    115;   11.6;eor
        691;19810201;19810228;   10;     10;    27.8;     26;    4.2;eor
        691;19810301;19810331;   10;      5;   108.9;      7;   20.3;eor
        691;19810401;19810430;   10;      0;     9.2;      0;    2.1;eor
        691;19810501;19810531;   10;      0;   109.1;      0;   30.7;eor
        691;19810601;19810630;   10;      0;   101.0;      0;   25.6;eor
        691;19810701;19810731;   10;      0;    46.7;      0;    7.9;eor
        691;19810801;19810831;   10;      0;    85.2;      0;   34.6;eor
        691;19810901;19810930;   10;      0;    41.9;      0;    5.7;eor
        691;19811001;19811031;   10;      0;    87.0;      0;   10.1;eor
        691;19811101;19811130;   10;      0;    81.9;      0;   11.3;eor
        691;19811201;19811231;   10;     13;    36.2;     94;    8.5;eor
        691;19820101;19820131;   10;      3;    56.3;     18;   11.5;eor
        691;19820201;19820228;   10;      0;    12.0;      0;    3.9;eor
        691;19820301;19820331;   10;      0;    54.3;      0;   15.5;eor
        691;19820401;19820430;   10;      0;    30.5;      0;    5.4;eor
        691;19820501;19820531;   10;      0;    70.9;      0;   23.0;eor
        691;19820601;19820630;   10;      0;    59.9;      0;   13.2;eor
        691;19820701;19820731;   10;      0;    24.3;      0;    8.0;eor
        691;19820801;19820831;   10;      0;    77.4;      0;   15.4;eor
        691;19820901;19820930;   10;      0;    14.8;      0;    4.8;eor
        691;19821001;19821031;   10;      0;    93.2;      0;   38.2;eor
        691;19821101;19821130;   10;      0;    47.8;      0;   11.0;eor
        691;19821201;19821231;   10;      0;    48.6;      0;    7.8;eor
        691;19830101;19830131;   10;      4;    94.3;      7;   14.0;eor
        691;19830201;19830228;   10;     10;    41.0;     39;   11.5;eor
        691;19830301;19830331;   10;      6;    65.2;      6;   12.5;eor
        691;19830401;19830430;   10;      0;    79.8;      0;   23.0;eor
        691;19830501;19830531;   10;      0;    90.7;      0;   13.1;eor
        691;19830601;19830630;   10;      0;    52.1;      0;   17.3;eor
        691;19830701;19830731;   10;      0;    18.4;      0;   14.2;eor
        691;19830801;19830831;   10;      0;    13.6;      0;    5.6;eor
        691;19830901;19830930;   10;      0;    53.1;      0;    9.0;eor
        691;19831001;19831031;   10;      0;    78.7;      0;   14.8;eor
        691;19831101;19831130;   10;      6;    64.3;      6;   19.2;eor
        691;19831201;19831231;   10;      0;    56.7;     10;   12.5;eor
        691;19840101;19840131;   10;      8;    89.6;     21;   14.9;eor
        691;19840201;19840229;   10;      3;    45.5;      7;   10.4;eor
        691;19840301;19840331;   10;      0;    24.3;      0;    7.5;eor
        691;19840401;19840430;   10;      2;    19.0;      2;    9.9;eor
        691;19840501;19840531;   10;      0;    78.3;      0;   13.1;eor
        691;19840601;19840630;   10;      0;    55.9;      0;   17.7;eor
        691;19840701;19840731;   10;      0;    32.4;      0;    8.3;eor
        691;19840801;19840831;   10;      0;    31.4;      0;   11.8;eor
        691;19840901;19840930;   10;      0;    99.4;      0;   14.0;eor
        691;19841001;19841031;   10;      0;    90.1;      0;   18.6;eor
        691;19841101;19841130;   10;      2;    56.2;      3;   28.7;eor
        691;19841201;19841231;   10;      0;    37.0;      0;   12.3;eor
        691;19850101;19850131;   10;     36;    42.0;    307;    6.6;eor
        691;19850201;19850228;   10;      0;     9.5;      0;    4.4;eor
        691;19850301;19850331;   10;      3;    48.4;      3;   10.0;eor
        691;19850401;19850430;   10;      0;    40.4;      0;    5.5;eor
        691;19850501;19850531;   10;      0;    32.0;      0;    8.3;eor
        691;19850601;19850630;   10;      0;   149.3;      0;   19.3;eor
        691;19850701;19850731;   10;      0;    74.1;      0;    9.4;eor
        691;19850801;19850831;   10;      0;   101.4;      0;   27.7;eor
        691;19850901;19850930;   10;      0;    44.5;      0;    8.0;eor
        691;19851001;19851031;   10;      0;    19.3;      0;    9.5;eor
        691;19851101;19851130;   10;      7;    59.2;     13;   11.1;eor
        691;19851201;19851231;   10;      0;    75.2;      2;   13.0;eor
        691;19860101;19860131;   10;     21;    85.7;     90;   13.5;eor
        691;19860201;19860228;   10;     14;     6.2;     65;    4.6;eor
        691;19860301;19860331;   10;      0;    46.2;      7;    7.5;eor
        691;19860401;19860430;   10;      0;    18.9;      0;    3.0;eor
        691;19860501;19860531;   10;      0;    39.5;      0;    6.9;eor
        691;19860601;19860630;   10;      0;    47.3;      0;   24.7;eor
        691;19860701;19860731;   10;      0;    76.1;      0;   16.2;eor
        691;19860801;19860831;   10;      0;    57.5;      0;   16.2;eor
        691;19860901;19860930;   10;      0;    46.0;      0;   13.9;eor
        691;19861001;19861031;   10;      0;    50.5;      0;   15.8;eor
        691;19861101;19861130;   10;      0;    44.0;      0;   12.4;eor
        691;19861201;19861231;   10;      6;   118.1;     14;   17.7;eor
        691;19870101;19870131;   10;     27;    62.7;    254;   15.6;eor
        691;19870201;19870228;   10;      4;    29.8;     14;   13.3;eor
        691;19870301;19870331;   10;     24;    37.3;    209;    5.8;eor
        691;19870401;19870430;   10;      0;    31.0;      0;    7.1;eor
        691;19870501;19870531;   10;      0;    61.1;      0;   15.8;eor
        691;19870601;19870630;   10;      0;    69.0;      0;   11.0;eor
        691;19870701;19870731;   10;      0;    55.2;      0;   12.7;eor
        691;19870801;19870831;   10;      0;    57.0;      0;    7.6;eor
        691;19870901;19870930;   10;      0;    92.1;      0;   12.9;eor
        691;19871001;19871031;   10;      0;    59.3;      0;   14.6;eor
        691;19871101;19871130;   10;      0;    80.6;      0;   16.3;eor
        691;19871201;19871231;   10;      0;    33.9;      0;    9.1;eor
        691;19880101;19880131;   10;      0;    82.1;      0;   11.5;eor
        691;19880201;19880229;   10;      2;    60.0;      2;    8.2;eor
        691;19880301;19880331;   10;      7;   100.1;      8;   10.6;eor
        691;19880401;19880430;   10;      0;    10.4;      0;    7.3;eor
        691;19880501;19880531;   10;      0;    28.7;      0;   14.1;eor
        691;19880601;19880630;   10;      0;    71.0;      0;   24.1;eor
        691;19880701;19880731;   10;      0;   116.6;      0;   17.0;eor
        691;19880801;19880831;   10;      0;    50.1;      0;   10.4;eor
        691;19880901;19880930;   10;      0;    61.5;      0;   21.9;eor
        691;19881001;19881031;   10;      0;    46.0;      0;    9.3;eor
        691;19881101;19881130;   10;      4;    48.0;      4;    8.7;eor
        691;19881201;19881231;   10;      4;    60.7;     15;   14.8;eor
        691;19890101;19890131;   10;      0;    19.2;      0;    7.9;eor
        691;19890201;19890228;   10;      0;    43.7;      0;    9.3;eor
        691;19890301;19890331;   10;      0;    53.3;      0;   12.9;eor
        691;19890401;19890430;   10;      0;    80.6;      0;   16.6;eor
        691;19890501;19890531;   10;      0;    15.0;      0;    9.6;eor
        691;19890601;19890630;   10;      0;    82.3;      0;   27.3;eor
        691;19890701;19890731;   10;      0;    80.4;      0;   22.4;eor
        691;19890801;19890831;   10;      0;    94.2;      0;   46.8;eor
        691;19890901;19890930;   10;      0;    26.4;      0;    7.6;eor
        691;19891001;19891031;   10;      0;    54.6;      0;    9.5;eor
        691;19891101;19891130;   10;      0;    20.4;      0;    8.5;eor
        691;19891201;19891231;   10;      0;    76.0;      0;   21.2;eor
        691;19900101;19900131;   10;      0;    33.9;      0;   11.6;eor
        691;19900201;19900228;   10;      0;    75.9;      0;    8.9;eor
        691;19900301;19900331;   10;      0;    42.8;      0;    7.3;eor
        691;19900401;19900430;   10;      0;    30.3;      0;    5.4;eor
        691;19900501;19900531;   10;      0;    42.9;      0;   15.9;eor
        691;19900601;19900630;   10;      0;    86.2;      0;   12.6;eor
        691;19900701;19900731;   10;      0;    32.0;      0;    6.2;eor
        691;19900801;19900831;   10;      0;    79.5;      0;   24.3;eor
        691;19900901;19900930;   10;      0;   105.4;      0;   19.6;eor
        691;19901001;19901031;   10;      0;    46.5;      0;   22.7;eor
        691;19901101;19901130;   10;      0;   104.0;      0;   14.5;eor
        691;19901201;19901231;   10;      0;    47.7;      0;    8.8;eor
        691;19910101;19910131;    9;      0;    35.3;      0;   11.2;eor
        691;19910201;19910228;    9;     13;    14.6;     57;    5.2;eor
        691;19910301;19910331;    9;      0;    12.7;      0;    4.0;eor
        691;19910401;19910430;    9;      0;    23.5;      0;    5.0;eor
        691;19910501;19910531;    9;      0;    34.2;      0;    9.4;eor
        691;19910601;19910630;    9;      0;    99.6;      0;   20.1;eor
        691;19910701;19910731;    9;      0;    40.3;      0;    5.6;eor
        691;19910801;19910831;    9;      0;    42.4;      0;   13.9;eor
        691;19910901;19910930;    9;      0;    60.3;      0;   20.1;eor
        691;19911001;19911031;    9;      0;    34.5;      0;    9.0;eor
        691;19911101;19911130;    9;      0;    72.7;      0;   19.1;eor
        691;19911201;19911231;    9;      0;    61.0;      0;   20.1;eor
        691;19920101;19920131;    9;      0;    36.1;      0;   20.0;eor
        691;19920201;19920229;    9;      1;    34.6;      2;    7.4;eor
        691;19920301;19920331;    9;      1;    83.3;      1;   19.3;eor
        691;19920401;19920430;    9;      0;    59.9;      0;   14.2;eor
        691;19920501;19920531;    9;      0;    40.3;      0;   21.1;eor
        691;19920601;19920630;    9;      0;    36.6;      0;    9.7;eor
        691;19920701;19920731;    9;      0;    42.5;      0;    9.4;eor
        691;19920801;19920831;    9;      0;    91.9;      0;   16.4;eor
        691;19920901;19920930;    9;      0;    37.7;      0;   14.9;eor
        691;19921001;19921031;    9;      0;    80.1;      0;   25.8;eor
        691;19921101;19921130;    9;      0;   104.1;      0;   14.3;eor
        691;19921201;19921231;    9;      0;    44.6;      0;   17.7;eor
        691;19930101;19930131;    9;      3;    70.6;      7;   11.5;eor
        691;19930201;19930228;    9;      0;    21.3;      5;    8.2;eor
        691;19930301;19930331;    9;      0;    10.7;      0;    4.0;eor
        691;19930401;19930430;    9;      0;    38.3;      0;    9.6;eor
